lineage,precision,recall,f1_score,support
P.2,0.9966999999999999,0.9934,0.9949999999999999,304
P.3,1.0,1.0,1.0,20
P.4,1.0,1.0,1.0,66
P.5,1.0,1.0,1.0,17
P.6,0.9923,1.0,0.9960000000000001,119
P.7,0.9858,0.9929,0.9888999999999999,133
Q.1,0.9949999999999999,0.9864,0.9905999999999999,1827
Q.2,0.9981,0.998,0.998,511
Q.3,0.9953,1.0,0.9975999999999999,1837
Q.4,0.9955999999999999,0.9934,0.9942999999999997,901
Q.6,1.0,1.0,1.0,63
Q.7,0.9971,0.9971,0.9972,342
Q.8,1.0,0.9733,0.9861999999999999,223
R.1,0.9380000000000001,1.0,0.9651,50
R.2,1.0,1.0,1.0,6
S.1,0.9667,1.0,0.9800000000000001,19
U.1,0.9,0.8,0.8333999999999999,14
U.2,1.0,0.95,0.9667,19
U.3,1.0,1.0,1.0,6
V.1,1.0,0.95,0.9667,18
V.2,1.0,1.0,1.0,13
W.1,1.0,1.0,1.0,32
W.2,1.0,1.0,1.0,25
W.3,1.0,0.9856999999999999,0.9923,65
W.4,0.9960000000000001,0.9917999999999999,0.9939,246
XB,0.9942,0.9732999999999998,0.9831000000000001,520
XC,1.0,1.0,1.0,8
Y.1,1.0,1.0,1.0,46
Z.1,0.9875,0.9714,0.9766,67
A.17,1.0,1.0,1.0,8
A.18,0.8888888888888888,1.0,0.9259999999999999,9
B.1.1.107,0.9444444444444444,1.0,0.963,9
B.1.1.346,1.0,1.0,1.0,5
B.1.1.396,0.47614285714285715,0.5714285714285714,0.5,6
B.1.1.452,0.6666666666666666,0.6666666666666666,0.6666666666666666,6
B.1.1.92,0.75,0.75,0.75,4
B.1.258.18,1.0,1.0,1.0,8
B.1.428.2,1.0,1.0,1.0,8
B.1.458,1.0,1.0,1.0,9
B.1.488,1.0,1.0,1.0,5
B.1.545,0.9285714285714286,1.0,0.9524285714285714,7
B.1.592,0.8888888888888888,0.8888888888888888,0.8888888888888888,9
B.1.596.1,0.875,0.875,0.875,8
B.1.615,1.0,1.0,1.0,5
B.42,0.5833333333333334,0.6666666666666666,0.6111666666666666,6
B.46,1.0,1.0,1.0,6
C.21,0.875,0.875,0.875,7
C.25,0.9285714285714286,1.0,0.9524285714285714,7
Q.5,1.0,1.0,1.0,9
XA,1.0,1.0,1.0,8
AY.9.2.1,0.75,0.75,0.75,4
B.1.1.16,0.8571428571428571,0.8571428571428571,0.8571428571428571,7
B.1.1.182,1.0,1.0,1.0,8
B.1.1.271,0.9285714285714286,1.0,0.9524285714285714,7
B.1.1.359,0.8571428571428571,0.8571428571428571,0.8571428571428571,7
B.1.1.414,1.0,1.0,1.0,7
B.1.1.484,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
B.1.177.29,1.0,1.0,1.0,8
B.1.285,0.5,0.5,0.5,5
B.1.354,0.5666,0.8,0.6334,5
B.1.369.1,1.0,1.0,1.0,7
B.1.38,0.875,0.875,0.875,8
B.1.428.1,1.0,1.0,1.0,8
B.1.428.3,1.0,1.0,1.0,8
B.1.431,1.0,1.0,1.0,4
B.1.476,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
B.1.491,0.875,0.875,0.875,8
B.1.518,0.75,0.75,0.75,8
B.51,0.7142857142857143,0.7142857142857143,0.7142857142857143,6
C.10,1.0,1.0,1.0,4
C.33,0.8571428571428571,0.8571428571428571,0.8571428571428571,7
AM.3,1.0,1.0,1.0,6
B.1.1.119,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
B.1.1.149,1.0,1.0,1.0,7
B.1.1.160,1.0,1.0,1.0,6
B.1.1.193,1.0,1.0,1.0,7
B.1.1.249,1.0,1.0,1.0,6
B.1.1.367,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
B.1.1.393,0.4,0.4,0.4,4
B.1.1.400,1.0,1.0,1.0,5
B.1.1.401,0.7142857142857143,0.7142857142857143,0.7142857142857143,7
B.1.1.446,1.0,1.0,1.0,5
B.1.328,0.8571428571428571,0.8571428571428571,0.8571428571428571,7
B.1.362.1,1.0,1.0,1.0,6
B.1.438.3,1.0,1.0,1.0,4
B.1.547,0.8,0.8,0.8,5
B.44,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
B.47,1.0,1.0,1.0,7
C.34,0.8,0.8,0.8,5
AM.1,1.0,1.0,1.0,6
B.1.1.110,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
B.1.1.341,1.0,1.0,1.0,4
B.1.1.360,1.0,1.0,1.0,6
B.1.1.361,1.0,1.0,1.0,5
B.1.1.465,0.8,0.8,0.8,5
B.1.177.64,1.0,1.0,1.0,5
A.30,1.0,1.0,1.0,4
B.1.1.283,0.9,1.0,0.9334,5
B.1.316,1.0,1.0,1.0,5
B.6.5,1.0,1.0,1.0,5
B.1.249,1.0,1.0,1.0,4
B.1.563,1.0,1.0,1.0,4
B.60,0.0,0.0,0.0,1
B.1.617,0.0,0.0,0.0,1
macro avg,0.9621818181818181,0.9595454545454545,0.9571818181818181,483174
weighted avg,0.9883636363636363,0.9881818181818183,0.9876363636363635,483174
